hospital,-2275.1462,5197.937
kong,4270.0977,1958.0728
test,3752.848,-3683.3157
hong,4587.8706,1425.3076
technology,2073.963,4269.2803
believe,-5400.6396,958.72675
organization,-682.3393,5774.1206
published,540.20386,3063.2363
weapons,-1538.988,2151.5186
agreed,-1611.2096,1765.6678
why,-5807.9604,-7.593665
nine,3785.2974,-3443.0442
summer,1535.9686,-1744.2493
wanted,-5455.264,-897.8256
republican,-665.5426,2870.5142
act,-3364.4036,3632.2397
recently,-2006.1119,2125.6602
texas,-420.19235,3506.606
course,185.10062,-3956.8953
problem,-4388.659,1395.6443
senate,-2094.3525,2348.2268
medical,-1098.5721,6099.6807
un,-1460.6627,3245.1584
done,-5432.8364,-1749.7736
reached,5371.9062,-3516.594
star,1404.4264,-1984.874
continued,-673.24335,1293.2195
investors,476.37848,271.7595
living,-1648.431,450.30533
care,-3961.5217,2660.241
signed,498.79672,1089.1398
art,-687.2982,4511.6416
provide,-739.55054,-89.18894
worked,-3344.4885,638.0151
presidential,-853.4115,2829.3818
gold,4933.1616,-2822.4236
obama,-2452.3315,371.9506
morning,1025.424,-2415.8293
dead,-1470.6614,-1386.9093
opened,1457.4072,-357.48123
event,2925.7578,-1518.6754
previous,3644.2756,-2016.4208
cost,-463.70587,-430.43176
instead,-3331.8223,-2029.2899
canada,7252.618,843.46375
band,-1493.8602,-327.52173
teams,1806.8634,-4320.283
daily,4232.5728,-267.72754
available,-897.01166,130.09816
drug,-1126.4016,1236.9738
coming,275.40552,-5468.89
investment,2224.2476,3638.157
michael,-2352.9343,2190.7883
civil,-1810.8342,5276.1973
woman,-2332.9937,-1364.8296
training,-1753.9283,1426.6158
appeared,-1313.9368,96.8731
involved,-4261.7837,1131.6787
indian,4324.688,1216.9694
similar,-1787.5238,2447.6777
situation,-3795.5178,2440.7014
los,163.4269,1360.0999
running,480.89252,-5856.2476
fighting,-1059.5724,-2752.3416
mark,1291.8407,-1683.8649
trial,-612.36505,1041.9509
hold,-2078.5728,-2279.3745
australian,6797.584,-280.8183
thought,-5747.5327,-675.81854
study,-203.39865,5102.0757
fall,663.8123,-1181.9934
mother,-4335.301,-808.6584
met,-784.7682,1923.4563
relations,1281.0398,5850.1626
anti,291.77414,1152.1642
song,902.11334,-1003.0832
popular,2687.5427,103.247696
base,4093.288,-1215.2675
tv,1535.9761,-1286.3887
ground,-615.76086,-2749.9712
markets,2917.0706,2020.221
ii,-1226.4379,2396.957
newspaper,1894.2017,2765.184
staff,-3671.3706,3860.1846
saw,-2763.6318,-3431.625
hand,-3478.448,-3134.8862
hope,-3993.9707,-1004.30566
operations,2569.7517,2645.4497
pressure,-1702.9985,-992.5782
americans,-1523.5226,-629.1731
eastern,6668.0176,1999.5618
legal,-2651.5283,3966.34
asia,5896.521,1606.141
budget,-1830.688,1203.8713
returned,-1887.5223,-2960.1836
considered,-2154.97,1941.9486
